0.0402	0.000
0.0404	0.005
0.0407	0.006
0.0410	0.006
0.0412	0.008
0.0415	0.009
0.0418	0.009
0.0420	0.011
0.0423	0.011
0.0425	0.012
0.0428	0.014
0.0431	0.015
0.0433	0.017
0.0436	0.019
0.0438	0.022
0.0441	0.021
0.0444	0.022
0.0446	0.027
0.0449	0.030
0.0451	0.033
0.0454	0.035
0.0457	0.039
0.0459	0.042
0.0462	0.042
0.0465	0.051
0.0467	0.053
0.0470	0.058
0.0472	0.058
0.0475	0.066
0.0478	0.068
0.0480	0.075
0.0483	0.080
0.0485	0.083
0.0488	0.093
0.0491	0.103
0.0493	0.107
0.0496	0.113
0.0498	0.119
0.0501	0.126
0.0504	0.132
0.0506	0.141
0.0509	0.144
0.0512	0.158
0.0514	0.161
0.0517	0.172
0.0519	0.175
0.0522	0.187
0.0525	0.187
0.0527	0.213
0.0530	0.216
0.0532	0.227
0.0535	0.235
0.0538	0.246
0.0540	0.254
0.0543	0.270
0.0546	0.277
0.0548	0.280
0.0551	0.303
0.0553	0.306
0.0556	0.321
0.0559	0.331
0.0561	0.350
0.0564	0.352
0.0566	0.372
0.0569	0.368
0.0572	0.397
0.0574	0.440
0.0577	0.603
0.0579	0.627
0.0582	0.486
0.0585	0.452
0.0587	0.535
0.0590	0.828
0.0593	0.939
0.0595	0.652
0.0598	0.506
0.0600	0.493
0.0603	0.506
0.0606	0.515
0.0608	0.523
0.0611	0.537
0.0613	0.546
0.0616	0.554
0.0619	0.567
0.0621	0.566
0.0624	0.584
0.0626	0.588
0.0629	0.601
0.0632	0.592
0.0634	0.594
0.0637	0.608
0.0640	0.619
0.0642	0.618
0.0645	0.617
0.0647	0.633
0.0650	0.638
0.0653	0.649
0.0655	0.645
0.0658	0.651
0.0660	0.652
0.0663	0.676
0.0666	0.777
0.0668	0.939
0.0671	1.000
0.0673	0.827
0.0676	0.695
0.0679	0.669
0.0681	0.663
0.0684	0.667
0.0687	0.718
0.0689	0.771
0.0692	0.708
0.0694	0.673
0.0697	0.631
0.0700	0.608
0.0702	0.621
0.0705	0.614
0.0707	0.618
0.0710	0.615
0.0713	0.602
0.0715	0.588
0.0718	0.575
0.0721	0.564
0.0723	0.552
0.0726	0.551
0.0728	0.533
0.0731	0.533
0.0734	0.520
0.0736	0.514
0.0739	0.495
0.0741	0.476
0.0744	0.461
0.0747	0.443
0.0749	0.422
0.0752	0.410
0.0754	0.404
0.0757	0.377
0.0760	0.346
0.0762	0.343
0.0765	0.315
0.0768	0.291
0.0770	0.264
0.0773	0.237
0.0775	0.214
0.0778	0.175
0.0781	0.147
0.0783	0.106
0.0786	0.069
0.0788	0.028
0.0791	0.006
0.0794	0.001
0.0796	0.000
0.0799	0.000
