0.0491	0.000
0.0493	0.000
0.0496	0.000
0.0498	0.000
0.0501	0.002
0.0504	0.002
0.0506	0.002
0.0509	0.002
0.0512	0.002
0.0514	0.003
0.0517	0.003
0.0519	0.005
0.0522	0.004
0.0525	0.003
0.0527	0.006
0.0530	0.006
0.0532	0.007
0.0535	0.007
0.0538	0.006
0.0540	0.009
0.0543	0.012
0.0546	0.010
0.0548	0.011
0.0551	0.011
0.0553	0.012
0.0556	0.015
0.0559	0.016
0.0561	0.018
0.0564	0.018
0.0566	0.023
0.0569	0.029
0.0572	0.033
0.0574	0.041
0.0577	0.077
0.0579	0.087
0.0582	0.049
0.0585	0.038
0.0587	0.070
0.0590	0.163
0.0593	0.201
0.0595	0.097
0.0598	0.061
0.0600	0.054
0.0603	0.060
0.0606	0.075
0.0608	0.071
0.0611	0.074
0.0613	0.073
0.0616	0.087
0.0619	0.091
0.0621	0.101
0.0624	0.102
0.0626	0.112
0.0629	0.108
0.0632	0.125
0.0634	0.121
0.0637	0.140
0.0640	0.142
0.0642	0.152
0.0645	0.161
0.0647	0.169
0.0650	0.180
0.0653	0.182
0.0655	0.197
0.0658	0.203
0.0660	0.208
0.0663	0.239
0.0666	0.333
0.0668	0.527
0.0671	0.621
0.0673	0.423
0.0676	0.298
0.0679	0.292
0.0681	0.292
0.0684	0.306
0.0687	0.400
0.0689	0.481
0.0692	0.440
0.0694	0.371
0.0697	0.326
0.0700	0.363
0.0702	0.360
0.0705	0.384
0.0707	0.379
0.0710	0.401
0.0713	0.401
0.0715	0.417
0.0718	0.432
0.0721	0.463
0.0723	0.467
0.0726	0.480
0.0728	0.497
0.0731	0.504
0.0734	0.510
0.0736	0.529
0.0739	0.548
0.0741	0.566
0.0744	0.575
0.0747	0.597
0.0749	0.620
0.0752	0.607
0.0754	0.624
0.0757	0.626
0.0760	0.648
0.0762	0.668
0.0765	0.665
0.0768	0.688
0.0770	0.715
0.0773	0.713
0.0775	0.734
0.0778	0.733
0.0781	0.753
0.0783	0.764
0.0786	0.783
0.0788	0.793
0.0791	0.785
0.0794	0.798
0.0796	0.827
0.0799	0.843
0.0801	0.844
0.0804	0.878
0.0807	0.877
0.0809	0.892
0.0812	0.883
0.0815	0.889
0.0817	0.908
0.0820	0.926
0.0822	0.908
0.0825	0.921
0.0828	0.936
0.0830	0.947
0.0833	0.931
0.0835	0.956
0.0838	0.958
0.0841	0.962
0.0843	0.969
0.0846	0.990
0.0849	0.989
0.0851	0.973
0.0854	0.945
0.0856	0.973
0.0859	0.966
0.0862	0.970
0.0864	1.000
0.0867	0.978
0.0869	0.978
0.0872	0.959
0.0875	0.973
0.0877	0.944
0.0880	0.939
0.0882	0.893
0.0885	0.881
0.0888	0.922
0.0890	0.889
0.0893	0.899
0.0896	0.887
0.0898	0.868
0.0901	0.877
0.0903	0.852
0.0906	0.862
0.0909	0.845
0.0911	0.820
0.0914	0.794
0.0916	0.814
0.0919	0.785
0.0922	0.788
0.0924	0.775
0.0927	0.755
0.0929	0.745
0.0932	0.706
0.0935	0.701
0.0937	0.667
0.0940	0.635
0.0943	0.626
0.0945	0.601
0.0948	0.572
0.0950	0.559
0.0953	0.531
0.0956	0.504
0.0958	0.467
0.0961	0.433
0.0963	0.403
0.0966	0.378
0.0969	0.336
0.0971	0.302
0.0974	0.252
0.0976	0.213
0.0979	0.173
0.0982	0.123
0.0984	0.074
0.0987	0.023
0.0990	0.005
0.0992	0.000
0.0995	0.000
0.0997	0.000
