0.0112	0.000
0.0115	0.000
0.0117	0.000
0.0120	0.000
0.0122	0.000
0.0125	0.000
0.0128	0.000
0.0130	0.000
0.0133	0.000
0.0135	0.000
0.0138	0.000
0.0141	0.000
0.0143	0.000
0.0146	0.000
0.0148	0.000
0.0151	0.000
0.0154	0.012
0.0156	0.014
0.0159	0.012
0.0162	0.016
0.0164	0.016
0.0167	0.018
0.0169	0.018
0.0172	0.018
0.0175	0.018
0.0177	0.021
0.0180	0.021
0.0182	0.022
0.0185	0.021
0.0188	0.024
0.0190	0.025
0.0193	0.025
0.0196	0.026
0.0198	0.028
0.0201	0.032
0.0203	0.031
0.0206	0.033
0.0209	0.035
0.0211	0.037
0.0214	0.041
0.0216	0.046
0.0219	0.050
0.0222	0.053
0.0224	0.060
0.0227	0.066
0.0229	0.072
0.0232	0.083
0.0235	0.091
0.0237	0.101
0.0240	0.114
0.0243	0.129
0.0245	0.144
0.0248	0.160
0.0250	0.179
0.0253	0.191
0.0256	0.211
0.0258	0.234
0.0261	0.257
0.0263	0.285
0.0266	0.296
0.0269	0.330
0.0271	0.351
0.0274	0.385
0.0276	0.416
0.0279	0.436
0.0282	0.474
0.0284	0.506
0.0287	0.539
0.0290	0.562
0.0292	0.593
0.0295	0.612
0.0297	0.660
0.0300	0.670
0.0303	0.721
0.0305	0.728
0.0308	0.765
0.0310	0.797
0.0313	0.825
0.0316	0.854
0.0318	0.876
0.0321	0.912
0.0323	0.931
0.0326	0.931
0.0329	0.955
0.0331	0.970
0.0334	0.977
0.0337	0.980
0.0339	0.986
0.0342	0.994
0.0344	1.000
0.0347	0.982
0.0350	0.980
0.0352	0.993
0.0355	0.975
0.0357	0.942
0.0360	0.922
0.0363	0.881
0.0365	0.864
0.0368	0.827
0.0371	0.802
0.0373	0.737
0.0376	0.686
0.0378	0.642
0.0381	0.568
0.0384	0.488
0.0386	0.404
0.0389	0.313
0.0391	0.182
0.0394	0.063
0.0397	0.010
0.0399	0.000
0.0402	0.000
0.0404	0.000
0.0407	0.001
0.0410	0.000
0.0412	0.000
0.0415	0.000
0.0418	0.000
0.0420	0.000
0.0423	0.000
0.0425	0.000
