0.0587	0.000
0.0590	0.000
0.0593	0.000
0.0595	0.000
0.0598	0.000
0.0600	0.002
0.0603	0.002
0.0606	0.002
0.0608	0.002
0.0611	0.002
0.0613	0.004
0.0616	0.004
0.0619	0.003
0.0621	0.003
0.0624	0.004
0.0626	0.004
0.0629	0.005
0.0632	0.005
0.0634	0.007
0.0637	0.006
0.0640	0.006
0.0642	0.007
0.0645	0.008
0.0647	0.011
0.0650	0.007
0.0653	0.010
0.0655	0.012
0.0658	0.010
0.0660	0.013
0.0663	0.014
0.0666	0.025
0.0668	0.037
0.0671	0.043
0.0673	0.037
0.0676	0.021
0.0679	0.018
0.0681	0.021
0.0684	0.026
0.0687	0.035
0.0689	0.043
0.0692	0.043
0.0694	0.032
0.0697	0.029
0.0700	0.033
0.0702	0.037
0.0705	0.041
0.0707	0.040
0.0710	0.041
0.0713	0.041
0.0715	0.041
0.0718	0.051
0.0721	0.051
0.0723	0.071
0.0726	0.089
0.0728	0.087
0.0731	0.070
0.0734	0.071
0.0736	0.070
0.0739	0.073
0.0741	0.086
0.0744	0.100
0.0747	0.143
0.0749	0.145
0.0752	0.116
0.0754	0.106
0.0757	0.112
0.0760	0.111
0.0762	0.126
0.0765	0.129
0.0768	0.122
0.0770	0.136
0.0773	0.140
0.0775	0.142
0.0778	0.158
0.0781	0.158
0.0783	0.160
0.0786	0.183
0.0788	0.187
0.0791	0.190
0.0794	0.188
0.0796	0.211
0.0799	0.221
0.0801	0.224
0.0804	0.221
0.0807	0.242
0.0809	0.237
0.0812	0.254
0.0815	0.263
0.0817	0.271
0.0820	0.296
0.0822	0.297
0.0825	0.307
0.0828	0.321
0.0830	0.318
0.0833	0.336
0.0835	0.349
0.0838	0.343
0.0841	0.370
0.0843	0.377
0.0846	0.402
0.0849	0.424
0.0851	0.412
0.0854	0.416
0.0856	0.431
0.0859	0.424
0.0862	0.453
0.0864	0.463
0.0867	0.473
0.0869	0.487
0.0872	0.487
0.0875	0.505
0.0877	0.525
0.0880	0.518
0.0882	0.513
0.0885	0.534
0.0888	0.539
0.0890	0.532
0.0893	0.567
0.0896	0.592
0.0898	0.564
0.0901	0.593
0.0903	0.592
0.0906	0.615
0.0909	0.616
0.0911	0.641
0.0914	0.644
0.0916	0.663
0.0919	0.684
0.0922	0.685
0.0924	0.683
0.0927	0.711
0.0929	0.707
0.0932	0.736
0.0935	0.734
0.0937	0.726
0.0940	0.762
0.0943	0.778
0.0945	0.783
0.0948	0.793
0.0950	0.790
0.0953	0.803
0.0956	0.823
0.0958	0.837
0.0961	0.825
0.0963	0.826
0.0966	0.837
0.0969	0.856
0.0971	0.873
0.0974	0.866
0.0976	0.867
0.0979	0.888
0.0982	0.895
0.0984	0.906
0.0987	0.919
0.0990	0.913
0.0992	0.934
0.0995	0.935
0.0997	0.939
0.1000	0.950
0.1003	0.952
0.1005	0.955
0.1008	0.941
0.1010	0.959
0.1013	0.965
0.1016	0.959
0.1018	0.964
0.1021	0.978
0.1024	0.958
0.1026	0.968
0.1029	0.996
0.1031	0.985
0.1034	0.980
0.1037	1.000
0.1039	0.992
0.1042	0.976
0.1044	0.999
0.1047	0.940
0.1050	0.988
0.1052	0.972
0.1055	0.956
0.1057	0.970
0.1060	0.967
0.1063	0.965
0.1065	0.950
0.1068	0.957
0.1071	0.965
0.1073	0.929
0.1076	0.903
0.1078	0.927
0.1081	0.908
0.1084	0.892
0.1086	0.908
0.1089	0.898
0.1091	0.876
0.1094	0.874
0.1097	0.860
0.1099	0.841
0.1102	0.815
0.1104	0.816
0.1107	0.807
0.1110	0.798
0.1112	0.788
0.1115	0.750
0.1118	0.751
0.1120	0.712
0.1123	0.700
0.1125	0.711
0.1128	0.650
0.1131	0.624
0.1133	0.629
0.1136	0.596
0.1138	0.584
0.1141	0.558
0.1144	0.517
0.1146	0.490
0.1149	0.476
0.1151	0.463
0.1154	0.445
0.1157	0.400
0.1159	0.390
0.1162	0.347
0.1165	0.316
0.1167	0.270
0.1170	0.252
0.1172	0.201
0.1175	0.173
0.1178	0.128
0.1180	0.084
0.1183	0.044
0.1185	0.014
0.1188	0.003
0.1191	0.000
0.1193	0.000
0.1196	0.000
0.1199	0.000
