0.1131	0.000
0.1133	0.000
0.1136	0.000
0.1138	0.000
0.1141	0.069
0.1144	0.075
0.1146	0.074
0.1149	0.075
0.1151	0.078
0.1154	0.077
0.1157	0.076
0.1159	0.083
0.1162	0.088
0.1165	0.085
0.1167	0.086
0.1170	0.085
0.1172	0.086
0.1175	0.092
0.1178	0.092
0.1180	0.096
0.1183	0.096
0.1185	0.095
0.1188	0.101
0.1191	0.108
0.1193	0.113
0.1196	0.117
0.1199	0.110
0.1201	0.111
0.1204	0.128
0.1206	0.123
0.1209	0.127
0.1212	0.131
0.1214	0.123
0.1217	0.137
0.1219	0.136
0.1222	0.154
0.1225	0.154
0.1227	0.154
0.1230	0.152
0.1232	0.160
0.1235	0.159
0.1238	0.163
0.1240	0.168
0.1243	0.175
0.1246	0.180
0.1248	0.180
0.1251	0.189
0.1253	0.198
0.1256	0.196
0.1259	0.205
0.1261	0.206
0.1264	0.204
0.1266	0.209
0.1269	0.224
0.1272	0.226
0.1274	0.233
0.1277	0.224
0.1279	0.236
0.1282	0.238
0.1285	0.240
0.1287	0.251
0.1290	0.254
0.1293	0.260
0.1295	0.277
0.1298	0.269
0.1300	0.280
0.1303	0.282
0.1306	0.289
0.1308	0.296
0.1311	0.286
0.1313	0.304
0.1316	0.321
0.1319	0.316
0.1321	0.321
0.1324	0.319
0.1326	0.332
0.1329	0.334
0.1332	0.340
0.1334	0.355
0.1337	0.354
0.1340	0.355
0.1342	0.366
0.1345	0.368
0.1347	0.378
0.1350	0.393
0.1353	0.404
0.1355	0.409
0.1358	0.406
0.1360	0.413
0.1363	0.412
0.1366	0.416
0.1368	0.431
0.1371	0.437
0.1374	0.434
0.1376	0.447
0.1379	0.449
0.1381	0.466
0.1384	0.455
0.1387	0.461
0.1389	0.481
0.1392	0.504
0.1394	0.489
0.1397	0.518
0.1400	0.506
0.1402	0.520
0.1405	0.515
0.1407	0.518
0.1410	0.551
0.1413	0.544
0.1415	0.548
0.1418	0.530
0.1421	0.561
0.1423	0.575
0.1426	0.564
0.1428	0.580
0.1431	0.584
0.1434	0.603
0.1436	0.608
0.1439	0.603
0.1441	0.631
0.1444	0.620
0.1447	0.644
0.1449	0.632
0.1452	0.643
0.1454	0.645
0.1457	0.647
0.1460	0.662
0.1462	0.654
0.1465	0.687
0.1468	0.672
0.1470	0.678
0.1473	0.689
0.1475	0.696
0.1478	0.703
0.1481	0.715
0.1483	0.719
0.1486	0.726
0.1488	0.730
0.1491	0.731
0.1494	0.758
0.1496	0.748
0.1499	0.742
0.1502	0.771
0.1504	0.777
0.1507	0.777
0.1509	0.773
0.1512	0.784
0.1515	0.792
0.1517	0.805
0.1520	0.796
0.1522	0.832
0.1525	0.817
0.1528	0.822
0.1530	0.832
0.1533	0.818
0.1535	0.832
0.1538	0.840
0.1541	0.823
0.1543	0.861
0.1546	0.861
0.1549	0.868
0.1551	0.867
0.1554	0.855
0.1556	0.867
0.1559	0.872
0.1562	0.876
0.1564	0.887
0.1567	0.893
0.1569	0.911
0.1572	0.901
0.1575	0.905
0.1577	0.908
0.1580	0.915
0.1582	0.914
0.1585	0.919
0.1588	0.924
0.1590	0.926
0.1593	0.937
0.1596	0.939
0.1598	0.938
0.1601	0.927
0.1603	0.951
0.1606	0.929
0.1609	0.947
0.1611	0.952
0.1614	0.947
0.1616	0.961
0.1619	0.959
0.1622	0.954
0.1624	0.947
0.1627	0.964
0.1629	0.953
0.1632	0.996
0.1635	0.985
0.1637	0.972
0.1640	0.984
0.1643	0.989
0.1645	0.992
0.1648	0.973
0.1650	0.983
0.1653	0.984
0.1656	0.995
0.1658	0.990
0.1661	0.983
0.1663	0.989
0.1666	0.978
0.1669	1.000
0.1671	0.970
0.1674	0.977
0.1677	0.966
0.1679	0.983
0.1682	0.980
0.1684	0.978
0.1687	0.984
0.1690	0.976
0.1692	0.980
0.1695	0.969
0.1697	0.990
0.1700	0.983
0.1703	0.973
0.1705	0.966
0.1708	0.976
0.1710	0.970
0.1713	0.970
0.1716	0.963
0.1718	0.982
0.1721	0.965
0.1724	0.962
0.1726	0.964
0.1729	0.966
0.1731	0.962
0.1734	0.947
0.1737	0.964
0.1739	0.953
0.1742	0.945
0.1744	0.941
0.1747	0.949
0.1750	0.932
0.1752	0.929
0.1755	0.925
0.1757	0.936
0.1760	0.905
0.1763	0.909
0.1765	0.902
0.1768	0.894
0.1771	0.888
0.1773	0.907
0.1776	0.913
0.1778	0.896
0.1781	0.880
0.1784	0.870
0.1786	0.870
0.1789	0.863
0.1791	0.842
0.1794	0.834
0.1797	0.839
0.1799	0.838
0.1802	0.829
0.1804	0.815
0.1807	0.817
0.1810	0.806
0.1812	0.801
0.1815	0.797
0.1818	0.774
0.1820	0.784
0.1823	0.765
0.1825	0.761
0.1828	0.760
0.1831	0.740
0.1833	0.736
0.1836	0.724
0.1838	0.725
0.1841	0.712
0.1844	0.687
0.1846	0.692
0.1849	0.675
0.1852	0.688
0.1854	0.655
0.1857	0.646
0.1859	0.643
0.1862	0.631
0.1865	0.616
0.1867	0.607
0.1870	0.589
0.1872	0.608
0.1875	0.578
0.1878	0.568
