0.0600	0.000
0.0603	0.005
0.0606	0.004
0.0608	0.003
0.0611	0.004
0.0613	0.004
0.0616	0.004
0.0619	0.005
0.0621	0.004
0.0624	0.005
0.0626	0.004
0.0629	0.004
0.0632	0.005
0.0634	0.003
0.0637	0.006
0.0640	0.005
0.0642	0.005
0.0645	0.005
0.0647	0.006
0.0650	0.007
0.0653	0.008
0.0655	0.006
0.0658	0.007
0.0660	0.007
0.0663	0.008
0.0666	0.014
0.0668	0.023
0.0671	0.026
0.0673	0.019
0.0676	0.013
0.0679	0.011
0.0681	0.011
0.0684	0.014
0.0687	0.021
0.0689	0.022
0.0692	0.025
0.0694	0.016
0.0697	0.017
0.0700	0.017
0.0702	0.017
0.0705	0.017
0.0707	0.021
0.0710	0.023
0.0713	0.023
0.0715	0.026
0.0718	0.026
0.0721	0.032
0.0723	0.060
0.0726	0.103
0.0728	0.085
0.0731	0.045
0.0734	0.036
0.0736	0.039
0.0739	0.038
0.0741	0.047
0.0744	0.078
0.0747	0.163
0.0749	0.164
0.0752	0.089
0.0754	0.060
0.0757	0.057
0.0760	0.056
0.0762	0.060
0.0765	0.065
0.0768	0.071
0.0770	0.074
0.0773	0.073
0.0775	0.076
0.0778	0.077
0.0781	0.084
0.0783	0.085
0.0786	0.087
0.0788	0.097
0.0791	0.096
0.0794	0.100
0.0796	0.107
0.0799	0.111
0.0801	0.112
0.0804	0.117
0.0807	0.128
0.0809	0.127
0.0812	0.127
0.0815	0.133
0.0817	0.136
0.0820	0.148
0.0822	0.158
0.0825	0.161
0.0828	0.166
0.0830	0.169
0.0833	0.175
0.0835	0.183
0.0838	0.193
0.0841	0.206
0.0843	0.219
0.0846	0.245
0.0849	0.245
0.0851	0.231
0.0854	0.224
0.0856	0.239
0.0859	0.229
0.0862	0.240
0.0864	0.252
0.0867	0.254
0.0869	0.277
0.0872	0.286
0.0875	0.285
0.0877	0.277
0.0880	0.271
0.0882	0.280
0.0885	0.294
0.0888	0.289
0.0890	0.301
0.0893	0.308
0.0896	0.317
0.0898	0.321
0.0901	0.341
0.0903	0.338
0.0906	0.342
0.0909	0.357
0.0911	0.362
0.0914	0.368
0.0916	0.376
0.0919	0.383
0.0922	0.401
0.0924	0.403
0.0927	0.411
0.0929	0.410
0.0932	0.424
0.0935	0.424
0.0937	0.436
0.0940	0.446
0.0943	0.450
0.0945	0.462
0.0948	0.470
0.0950	0.476
0.0953	0.489
0.0956	0.497
0.0958	0.499
0.0961	0.501
0.0963	0.522
0.0966	0.525
0.0969	0.532
0.0971	0.537
0.0974	0.553
0.0976	0.562
0.0979	0.562
0.0982	0.569
0.0984	0.581
0.0987	0.594
0.0990	0.602
0.0992	0.610
0.0995	0.621
0.0997	0.614
0.1000	0.625
0.1003	0.642
0.1005	0.644
0.1008	0.652
0.1010	0.661
0.1013	0.678
0.1016	0.681
0.1018	0.682
0.1021	0.702
0.1024	0.703
0.1026	0.722
0.1029	0.722
0.1031	0.721
0.1034	0.727
0.1037	0.745
0.1039	0.747
0.1042	0.744
0.1044	0.761
0.1047	0.770
0.1050	0.778
0.1052	0.776
0.1055	0.797
0.1057	0.805
0.1060	0.810
0.1063	0.811
0.1065	0.819
0.1068	0.832
0.1071	0.816
0.1073	0.812
0.1076	0.840
0.1078	0.846
0.1081	0.844
0.1084	0.865
0.1086	0.874
0.1089	0.857
0.1091	0.876
0.1094	0.877
0.1097	0.904
0.1099	0.897
0.1102	0.889
0.1104	0.897
0.1107	0.900
0.1110	0.917
0.1112	0.922
0.1115	0.917
0.1118	0.925
0.1120	0.926
0.1123	0.930
0.1125	0.943
0.1128	0.951
0.1131	0.943
0.1133	0.933
0.1136	0.945
0.1138	0.953
0.1141	0.961
0.1144	0.969
0.1146	0.957
0.1149	0.981
0.1151	0.971
0.1154	0.972
0.1157	0.978
0.1159	0.985
0.1162	0.957
0.1165	0.981
0.1167	0.993
0.1170	0.984
0.1172	0.972
0.1175	1.000
0.1178	0.978
0.1180	0.992
0.1183	0.992
0.1185	0.992
0.1188	0.986
0.1191	0.975
0.1193	0.977
0.1196	0.978
0.1199	0.981
0.1201	0.987
0.1204	0.989
0.1206	0.981
0.1209	0.990
0.1212	0.962
0.1214	0.968
0.1217	0.969
0.1219	0.990
0.1222	0.973
0.1225	0.975
0.1227	0.951
0.1230	0.960
0.1232	0.966
0.1235	0.961
0.1238	0.945
0.1240	0.960
0.1243	0.938
0.1246	0.943
0.1248	0.950
0.1251	0.943
0.1253	0.943
0.1256	0.937
0.1259	0.928
0.1261	0.922
0.1264	0.918
0.1266	0.919
0.1269	0.924
0.1272	0.917
0.1274	0.901
0.1277	0.896
0.1279	0.903
0.1282	0.891
0.1285	0.892
0.1287	0.872
0.1290	0.873
0.1293	0.862
0.1295	0.862
0.1298	0.855
0.1300	0.855
0.1303	0.851
0.1306	0.834
0.1308	0.840
0.1311	0.824
0.1313	0.820
0.1316	0.801
0.1319	0.814
0.1321	0.784
0.1324	0.799
0.1326	0.768
0.1329	0.768
0.1332	0.753
0.1334	0.751
0.1337	0.731
0.1340	0.734
0.1342	0.720
0.1345	0.713
0.1347	0.697
0.1350	0.692
0.1353	0.694
0.1355	0.687
0.1358	0.668
0.1360	0.663
0.1363	0.653
0.1366	0.634
0.1368	0.618
0.1371	0.628
0.1374	0.596
0.1376	0.591
0.1379	0.594
0.1381	0.559
0.1384	0.549
0.1387	0.555
0.1389	0.536
0.1392	0.525
0.1394	0.516
0.1397	0.512
0.1400	0.489
0.1402	0.472
0.1405	0.469
0.1407	0.444
0.1410	0.442
0.1413	0.427
0.1415	0.408
0.1418	0.399
0.1421	0.388
0.1423	0.369
0.1426	0.354
0.1428	0.345
0.1431	0.324
0.1434	0.313
0.1436	0.303
0.1439	0.283
0.1441	0.269
0.1444	0.260
0.1447	0.238
0.1449	0.222
0.1452	0.198
0.1454	0.186
0.1457	0.173
0.1460	0.159
0.1462	0.141
0.1465	0.122
0.1468	0.104
0.1470	0.081
0.1473	0.065
0.1475	0.046
0.1478	0.025
0.1481	0.009
0.1483	0.003
0.1486	0.001
0.1488	0.001
0.1491	0.001
0.1494	0.001
0.1496	0.001
0.1499	0.000
