0.1635	0.000
0.1637	0.000
0.1640	0.000
0.1643	0.000
0.1645	0.046
0.1648	0.053
0.1650	0.053
0.1653	0.048
0.1656	0.061
0.1658	0.055
0.1661	0.057
0.1663	0.060
0.1666	0.056
0.1669	0.057
0.1671	0.049
0.1674	0.049
0.1677	0.050
0.1679	0.053
0.1682	0.053
0.1684	0.050
0.1687	0.061
0.1690	0.049
0.1692	0.054
0.1695	0.068
0.1697	0.071
0.1700	0.061
0.1703	0.056
0.1705	0.087
0.1708	0.079
0.1710	0.058
0.1713	0.065
0.1716	0.062
0.1718	0.061
0.1721	0.062
0.1724	0.065
0.1726	0.065
0.1729	0.074
0.1731	0.067
0.1734	0.077
0.1737	0.079
0.1739	0.081
0.1742	0.079
0.1744	0.074
0.1747	0.071
0.1750	0.086
0.1752	0.085
0.1755	0.081
0.1757	0.084
0.1760	0.102
0.1763	0.081
0.1765	0.086
0.1768	0.080
0.1771	0.088
0.1773	0.088
0.1776	0.088
0.1778	0.090
0.1781	0.090
0.1784	0.102
0.1786	0.101
0.1789	0.097
0.1791	0.106
0.1794	0.111
0.1797	0.098
0.1799	0.120
0.1802	0.096
0.1804	0.120
0.1807	0.090
0.1810	0.102
0.1812	0.109
0.1815	0.116
0.1818	0.115
0.1820	0.105
0.1823	0.101
0.1825	0.120
0.1828	0.111
0.1831	0.120
0.1833	0.099
0.1836	0.116
0.1838	0.134
0.1841	0.118
0.1844	0.114
0.1846	0.116
0.1849	0.113
0.1852	0.131
0.1854	0.116
0.1857	0.128
0.1859	0.128
0.1862	0.133
0.1865	0.165
0.1867	0.145
0.1870	0.165
0.1872	0.149
0.1875	0.138
0.1878	0.146
0.1880	0.145
0.1883	0.162
0.1885	0.135
0.1888	0.154
0.1891	0.167
0.1893	0.152
0.1896	0.162
0.1899	0.166
0.1901	0.170
0.1904	0.166
0.1906	0.186
0.1909	0.177
0.1912	0.187
0.1914	0.192
0.1917	0.204
0.1919	0.192
0.1922	0.195
0.1925	0.206
0.1927	0.187
0.1930	0.200
0.1932	0.195
0.1935	0.216
0.1938	0.196
0.1940	0.224
0.1943	0.221
0.1946	0.249
0.1948	0.216
0.1951	0.221
0.1953	0.244
0.1956	0.215
0.1959	0.227
0.1961	0.207
0.1964	0.212
0.1966	0.256
0.1969	0.223
0.1972	0.250
0.1974	0.250
0.1977	0.237
0.1979	0.234
0.1982	0.278
0.1985	0.274
0.1987	0.258
0.1990	0.275
0.1993	0.268
0.1995	0.300
0.1998	0.277
0.2000	0.277
0.2003	0.293
0.2006	0.316
0.2008	0.307
0.2011	0.296
0.2013	0.297
0.2016	0.317
0.2019	0.306
0.2021	0.315
0.2024	0.291
0.2027	0.321
0.2029	0.334
0.2032	0.341
0.2034	0.324
0.2037	0.305
0.2040	0.347
0.2042	0.331
0.2045	0.310
0.2047	0.319
0.2050	0.355
0.2053	0.360
0.2055	0.354
0.2058	0.334
0.2060	0.360
0.2063	0.349
0.2066	0.372
0.2068	0.339
0.2071	0.397
0.2074	0.401
0.2076	0.376
0.2079	0.387
0.2081	0.396
0.2084	0.393
0.2087	0.397
0.2089	0.405
0.2092	0.417
0.2094	0.383
0.2097	0.401
0.2100	0.418
0.2102	0.435
0.2105	0.439
0.2107	0.444
0.2110	0.413
0.2113	0.423
0.2115	0.442
0.2118	0.443
0.2121	0.466
0.2123	0.473
0.2126	0.432
0.2128	0.459
0.2131	0.463
0.2134	0.465
0.2136	0.516
0.2139	0.508
0.2141	0.482
0.2144	0.524
0.2147	0.507
0.2149	0.503
0.2152	0.489
0.2155	0.504
0.2157	0.532
0.2160	0.500
0.2162	0.512
0.2165	0.519
0.2168	0.521
0.2170	0.557
0.2173	0.519
0.2175	0.543
0.2178	0.564
0.2181	0.547
0.2183	0.552
0.2186	0.615
0.2188	0.577
0.2191	0.587
0.2194	0.595
0.2196	0.574
0.2199	0.626
0.2202	0.596
0.2204	0.609
0.2207	0.600
0.2209	0.573
0.2212	0.606
0.2215	0.634
0.2217	0.593
0.2220	0.604
0.2222	0.624
0.2225	0.637
0.2228	0.628
0.2230	0.643
0.2233	0.647
0.2235	0.647
0.2238	0.627
0.2241	0.616
0.2243	0.638
0.2246	0.662
0.2249	0.709
0.2251	0.680
0.2254	0.723
0.2256	0.633
0.2259	0.699
0.2262	0.704
0.2264	0.670
0.2267	0.691
0.2269	0.632
0.2272	0.718
0.2275	0.711
0.2277	0.732
0.2280	0.742
0.2282	0.710
0.2285	0.723
0.2288	0.742
0.2290	0.706
0.2293	0.729
0.2296	0.746
