19.300	7.4574e+07	6.8720e+07	7.3045e+07
19.350	8.6688e+07	6.8231e+07	7.2554e+07
19.400	1.0171e+08	6.7745e+07	7.2066e+07
19.450	1.4634e+08	6.7263e+07	7.1582e+07
19.500	2.5959e+08	6.6785e+07	7.1101e+07
19.550	5.2233e+08	6.6309e+07	7.0623e+07
19.600	7.5215e+08	6.5838e+07	7.0149e+07
19.650	5.0263e+08	6.5369e+07	6.9677e+07
19.700	2.1302e+08	6.4904e+07	6.9209e+07
19.750	1.1893e+08	6.4442e+07	6.8744e+07
19.800	8.9070e+07	6.3983e+07	6.8282e+07
19.850	8.6970e+07	6.3528e+07	6.7823e+07
19.900	1.0351e+08	6.3076e+07	6.7367e+07
19.950	1.3433e+08	6.2627e+07	6.6915e+07
20.000	1.2672e+08	6.2182e+07	6.6465e+07
20.050	7.8182e+07	6.1739e+07	6.6018e+07
20.100	4.9779e+07	6.1300e+07	6.5575e+07
20.150	4.2486e+07	6.0864e+07	6.5134e+07
20.200	4.0110e+07	6.0430e+07	6.4696e+07
20.250	4.0788e+07	6.0000e+07	6.4262e+07
20.300	4.0226e+07	5.9573e+07	6.3830e+07
20.350	3.4904e+07	5.9150e+07	6.3401e+07
20.400	3.2977e+07	5.8729e+07	6.2975e+07
20.450	3.5370e+07	5.8311e+07	6.2552e+07
20.500	3.8802e+07	5.7896e+07	6.2131e+07
20.550	3.7791e+07	5.7484e+07	6.1714e+07
20.600	3.5534e+07	5.7075e+07	6.1299e+07
20.650	3.6747e+07	5.6669e+07	6.0887e+07
20.700	3.6582e+07	5.6265e+07	6.0478e+07
20.750	3.4326e+07	5.5865e+07	6.0072e+07
20.800	3.7405e+07	5.5467e+07	5.9668e+07
20.850	3.2545e+07	5.5073e+07	5.9267e+07
20.900	3.3455e+07	5.4681e+07	5.8869e+07
20.950	3.2425e+07	5.4292e+07	5.8473e+07
21.000	2.9689e+07	5.3905e+07	5.8080e+07
21.050	2.7251e+07	5.3522e+07	5.7690e+07
21.100	2.8708e+07	5.3141e+07	5.7302e+07
21.150	3.0957e+07	5.2763e+07	5.6917e+07
21.200	3.2104e+07	5.2387e+07	5.6535e+07
21.250	2.9099e+07	5.2014e+07	5.6155e+07
21.300	2.5520e+07	5.1644e+07	5.5778e+07
21.350	2.4477e+07	5.1277e+07	5.5403e+07
21.400	3.4864e+07	5.0912e+07	5.5030e+07
21.450	2.9032e+07	5.0550e+07	5.4661e+07
21.500	2.6941e+07	5.0190e+07	5.4293e+07
21.550	2.8620e+07	4.9833e+07	5.3929e+07
21.600	3.1737e+07	4.9478e+07	5.3566e+07
21.650	2.8041e+07	4.9126e+07	5.3206e+07
21.700	3.1263e+07	4.8776e+07	5.2849e+07
21.750	2.8617e+07	4.8429e+07	5.2493e+07
21.800	2.8859e+07	4.8085e+07	5.2141e+07
21.850	2.7255e+07	4.7743e+07	5.1790e+07
21.900	2.4146e+07	4.7403e+07	5.1442e+07
21.950	2.3994e+07	4.7065e+07	5.1097e+07
22.000	2.5000e+07	4.6731e+07	5.0753e+07
22.250	2.2176e+07	4.5091e+07	4.9071e+07
22.500	2.1981e+07	4.3510e+07	4.7444e+07
22.750	2.1787e+07	4.1983e+07	4.5871e+07
23.000	2.1595e+07	4.0511e+07	4.4351e+07
23.250	2.1404e+07	3.9090e+07	4.2880e+07
23.500	2.1215e+07	3.7719e+07	4.1459e+07
23.750	2.1028e+07	3.6396e+07	4.0084e+07
24.000	2.0843e+07	3.5119e+07	3.8756e+07
24.250	2.0659e+07	3.3887e+07	3.7471e+07
24.500	2.0476e+07	3.2698e+07	3.6229e+07
24.750	2.0296e+07	3.1551e+07	3.5028e+07
25.000	2.0117e+07	3.1170e+07	3.3073e+07
25.250	1.9939e+07	3.0859e+07	3.2722e+07
25.500	1.9763e+07	3.0550e+07	3.2376e+07
25.750	1.9589e+07	3.0245e+07	3.2032e+07
26.000	1.9416e+07	2.9943e+07	3.1693e+07
26.250	1.9245e+07	2.9643e+07	3.1357e+07
26.500	1.9075e+07	2.9347e+07	3.1024e+07
26.750	1.8907e+07	2.9054e+07	3.0696e+07
27.000	1.8740e+07	2.8763e+07	3.0370e+07
27.250	1.8575e+07	2.8476e+07	3.0048e+07
27.500	1.8411e+07	2.8191e+07	2.9730e+07
27.750	1.8249e+07	2.7909e+07	2.9414e+07
28.000	1.8088e+07	2.7630e+07	2.9103e+07
28.250	1.7928e+07	2.7354e+07	2.8794e+07
28.500	1.7770e+07	2.7081e+07	2.8489e+07
28.750	1.7613e+07	2.6810e+07	2.8187e+07
29.000	1.7458e+07	2.6542e+07	2.7888e+07
29.250	1.7304e+07	2.6276e+07	2.7592e+07
29.500	1.7151e+07	2.6014e+07	2.7300e+07
29.750	1.7000e+07	2.5754e+07	2.7011e+07
30.000	1.6850e+07	2.5496e+07	2.6724e+07
30.250	1.6701e+07	2.5241e+07	2.6441e+07
30.500	1.6554e+07	2.4989e+07	2.6161e+07
30.750	1.6408e+07	2.4739e+07	2.5883e+07
31.000	1.6263e+07	2.4492e+07	2.5609e+07
31.250	1.6120e+07	2.4247e+07	2.5338e+07
31.500	1.5977e+07	2.4005e+07	2.5069e+07
31.750	1.5836e+07	2.3765e+07	2.4803e+07
32.000	1.5697e+07	2.3527e+07	2.4540e+07
32.250	1.5558e+07	2.3292e+07	2.4280e+07
32.500	1.5421e+07	2.3059e+07	2.4023e+07
32.750	1.5285e+07	2.2829e+07	2.3768e+07
33.000	1.5150e+07	2.2601e+07	2.3516e+07
33.250	1.5016e+07	2.2375e+07	2.3267e+07
33.500	1.4884e+07	2.2151e+07	2.3020e+07
33.750	1.4753e+07	2.1930e+07	2.2776e+07
34.000	1.4623e+07	2.1710e+07	2.2535e+07
34.250	1.4494e+07	2.1493e+07	2.2296e+07
34.500	1.4366e+07	2.1278e+07	2.2059e+07
34.750	1.4239e+07	2.1066e+07	2.1826e+07
35.000	1.4113e+07	2.0855e+07	2.1594e+07
35.250	1.3989e+07	2.0647e+07	2.1365e+07
35.500	1.3865e+07	2.0440e+07	2.1139e+07
35.750	1.3743e+07	2.0236e+07	2.0915e+07
36.000	1.3622e+07	2.0034e+07	2.0693e+07
36.250	1.3502e+07	1.9833e+07	2.0474e+07
36.500	1.3383e+07	1.9635e+07	2.0257e+07
36.750	1.3265e+07	1.9439e+07	2.0042e+07
37.000	1.3148e+07	1.9244e+07	1.9829e+07
37.250	1.3032e+07	1.9052e+07	1.9619e+07
37.500	1.2917e+07	1.8862e+07	1.9411e+07
37.750	1.2803e+07	1.8673e+07	1.9206e+07
38.000	1.2690e+07	1.8486e+07	1.9002e+07
38.250	1.2578e+07	1.8302e+07	1.8800e+07
38.500	1.2467e+07	1.8119e+07	1.8601e+07
38.750	1.2357e+07	1.7938e+07	1.8404e+07
39.000	1.2248e+07	1.7758e+07	1.8209e+07
39.250	1.2140e+07	1.7581e+07	1.8016e+07
39.500	1.2033e+07	1.7405e+07	1.7825e+07
39.750	1.1927e+07	1.7231e+07	1.7636e+07
40.000	1.1821e+07	1.7000e+07	1.7449e+07
40.250	1.1717e+07	1.7355e+07	1.7264e+07
40.500	1.1614e+07	1.6732e+07	1.7081e+07
40.750	1.1511e+07	1.7521e+07	1.6900e+07
41.000	1.1410e+07	1.6586e+07	1.6721e+07
41.250	1.1309e+07	1.6373e+07	1.6544e+07
41.500	1.1209e+07	1.7780e+07	1.6368e+07
41.750	1.1110e+07	2.2073e+07	1.6195e+07
42.000	1.1012e+07	3.0530e+07	1.6023e+07
42.250	1.0915e+07	4.4102e+07	1.5853e+07
42.500	1.0819e+07	5.1692e+07	1.5685e+07
42.750	1.0724e+07	5.4948e+07	1.5519e+07
43.000	1.0629e+07	6.5908e+07	1.5354e+07
43.250	1.0535e+07	5.2912e+07	1.5192e+07
43.500	1.0442e+07	2.7771e+07	1.5030e+07
43.750	1.0350e+07	1.8744e+07	1.4871e+07
44.000	1.0259e+07	1.5700e+07	1.4714e+07
44.250	1.0168e+07	1.4992e+07	1.4558e+07
44.500	1.0079e+07	1.4766e+07	1.4403e+07
44.750	9.9897e+06	1.3192e+07	1.4251e+07
45.000	9.9016e+06	1.3809e+07	1.4099e+07
45.250	9.8142e+06	1.3852e+07	1.3950e+07
45.500	9.7276e+06	1.2748e+07	1.3802e+07
45.750	9.6418e+06	1.2702e+07	1.3656e+07
46.000	9.5568e+06	1.1635e+07	1.3511e+07
46.250	9.4725e+06	1.2171e+07	1.3368e+07
46.500	9.3889e+06	1.1506e+07	1.3226e+07
46.750	9.3061e+06	1.1567e+07	1.3086e+07
47.000	9.2240e+06	1.2206e+07	1.2947e+07
47.250	9.1426e+06	1.3496e+07	1.2810e+07
47.500	9.0620e+06	1.2952e+07	1.2674e+07
47.750	8.9820e+06	1.5059e+07	1.2540e+07
48.000	8.9028e+06	1.7403e+07	1.2407e+07
48.250	8.8242e+06	2.1703e+07	1.2275e+07
48.500	8.7464e+06	2.4885e+07	1.2145e+07
48.750	8.6692e+06	2.5322e+07	1.2016e+07
49.000	8.5928e+06	1.8749e+07	1.1889e+07
49.250	8.5170e+06	1.5497e+07	1.1763e+07
49.500	8.4418e+06	1.4292e+07	1.1638e+07
49.750	8.3674e+06	1.3973e+07	1.1515e+07
50.000	8.2935e+06	1.3396e+07	1.1393e+07
50.250	8.2204e+06	1.3681e+07	1.1272e+07
50.500	8.1479e+06	1.1517e+07	1.1153e+07
50.750	8.0760e+06	1.0630e+07	1.1034e+07
51.000	8.0047e+06	9.7710e+06	1.0917e+07
51.250	7.9341e+06	1.0138e+07	1.0802e+07
51.500	7.8641e+06	1.0277e+07	1.0687e+07
51.750	7.7948e+06	9.6753e+06	1.0574e+07
52.000	7.7260e+06	1.0000e+07	1.0462e+07
52.250	7.6578e+06	1.0427e+07	1.0351e+07
52.500	7.5903e+06	1.0323e+07	1.0241e+07
52.750	7.5233e+06	1.0219e+07	1.0133e+07
53.000	7.4570e+06	1.0117e+07	1.0025e+07
53.250	7.3912e+06	1.0016e+07	9.9190e+06
53.500	7.3260e+06	9.9159e+06	9.8138e+06
53.750	7.2614e+06	9.8168e+06	9.7098e+06
54.000	7.1973e+06	9.7186e+06	1.1000e+07
54.250	7.1338e+06	9.6215e+06	1.0574e+07
54.500	7.0709e+06	9.5253e+06	1.0208e+07
54.750	7.0085e+06	9.4301e+06	1.1726e+07
55.000	6.9467e+06	9.3358e+06	1.1827e+07
55.250	6.8854e+06	9.2425e+06	1.1372e+07
55.500	6.8247e+06	9.1501e+06	1.1098e+07
55.750	6.7644e+06	9.0586e+06	1.1877e+07
56.000	6.7048e+06	8.9681e+06	1.6191e+07
56.250	6.6456e+06	8.8784e+06	2.0693e+07
56.500	6.5870e+06	8.7897e+06	2.3221e+07
56.750	6.5289e+06	8.7018e+06	2.3645e+07
57.000	6.4713e+06	8.6148e+06	2.2565e+07
57.250	6.4142e+06	8.5287e+06	2.4571e+07
57.500	6.3576e+06	8.4435e+06	2.7872e+07
57.750	6.3015e+06	8.3591e+06	3.0564e+07
58.000	6.2460e+06	8.2755e+06	2.4950e+07
58.250	6.1909e+06	8.1928e+06	1.9388e+07
58.500	6.1362e+06	8.1109e+06	1.4356e+07
58.750	6.0821e+06	8.0298e+06	1.0814e+07
59.000	6.0285e+06	7.9495e+06	1.0130e+07
59.250	5.9753e+06	7.8701e+06	9.3388e+06
59.500	5.9226e+06	7.7914e+06	8.2958e+06
59.750	5.8703e+06	7.7135e+06	7.5226e+06
60.000	5.8185e+06	7.6364e+06	7.4664e+06
60.250	5.7672e+06	7.5600e+06	7.8549e+06
60.500	5.7163e+06	7.4845e+06	7.5622e+06
60.750	5.6659e+06	7.4097e+06	8.0042e+06
61.000	5.6159e+06	7.3356e+06	9.3425e+06
61.250	5.5664e+06	7.2623e+06	9.9180e+06
61.500	5.5173e+06	7.1897e+06	1.0027e+07
61.750	5.4686e+06	7.1178e+06	9.7559e+06
62.000	5.4204e+06	7.0466e+06	8.8803e+06
62.250	5.3725e+06	6.9762e+06	8.3212e+06
62.500	5.3251e+06	6.9065e+06	8.5604e+06
62.750	5.2782e+06	6.8374e+06	9.2363e+06
63.000	5.2316e+06	6.7691e+06	1.0179e+07
63.250	5.1855e+06	6.7014e+06	9.2364e+06
63.500	5.1397e+06	6.6344e+06	8.9793e+06
63.750	5.0944e+06	6.5681e+06	9.7229e+06
64.000	5.0494e+06	6.5024e+06	9.8587e+06
64.250	5.0049e+06	6.4374e+06	9.9267e+06
64.500	4.9607e+06	6.3731e+06	1.0966e+07
64.750	4.9170e+06	6.3094e+06	1.1716e+07
65.000	4.8736e+06	6.2463e+06	1.2073e+07
65.250	4.8306e+06	6.1839e+06	1.1902e+07
65.500	4.7880e+06	6.1220e+06	1.1063e+07
65.750	4.7458e+06	6.0608e+06	9.7232e+06
66.000	4.7039e+06	6.0003e+06	8.1949e+06
66.250	4.6624e+06	5.9403e+06	7.1333e+06
66.500	4.6213e+06	5.8809e+06	6.4267e+06
66.750	4.5805e+06	5.8221e+06	6.1294e+06
67.000	4.5401e+06	5.7639e+06	6.0000e+06
67.250	4.5000e+06	5.7063e+06	5.4611e+06
67.500	4.4603e+06	5.6492e+06	5.4032e+06
67.750	4.4210e+06	5.5928e+06	5.3459e+06
68.000	4.3820e+06	5.5369e+06	5.2892e+06
68.250	4.3433e+06	5.4815e+06	5.2331e+06
68.500	4.3050e+06	5.4267e+06	5.1777e+06
68.750	4.2670e+06	5.3725e+06	5.1228e+06
69.000	4.2294e+06	5.3188e+06	5.0685e+06
69.250	4.1921e+06	5.2656e+06	5.0148e+06
69.500	4.1551e+06	5.2130e+06	4.9616e+06
69.750	4.1185e+06	5.1608e+06	4.9090e+06
70.000	4.0821e+06	5.1093e+06	4.8570e+06
