700, 1.512
630, 1.515
520, 1.52
430, 1.525
400, 1.53
370, 1.535
350, 1.536
340, 1.536
330, 1.536
320, 1.536
310, 1.536
300, 1.536
250, 1.537
240, 1.537
230, 1.537
220, 1.537
210, 1.537
200, 1.537
