990, 1.48229
980, 1.48239
970, 1.48249
960, 1.4826
950, 1.4827
940, 1.48281
930, 1.48293
920, 1.48304
910, 1.48316
900, 1.48329
890, 1.48341
880, 1.48354
870, 1.48368
860, 1.48382
850, 1.48396
840, 1.48411
830, 1.48426
820, 1.48442
810, 1.48458
800, 1.48475
790, 1.48493
780, 1.48511
770, 1.4853
760, 1.4855
750, 1.4857
740, 1.48591
730, 1.48613
720, 1.48636
710, 1.4866
700, 1.48685
690, 1.48711
680, 1.48738
670, 1.48767
660, 1.48796
650, 1.48827
640, 1.4886
630, 1.48894
620, 1.4893
610, 1.48968
600, 1.49007
590, 1.49049
580, 1.49093
570, 1.49139
560, 1.49188
550, 1.4924
540, 1.49295
530, 1.49353
520, 1.49414
510, 1.4948
500, 1.49549
490, 1.49624
480, 1.49703
470, 1.49787
460, 1.49878
450, 1.49975
440, 1.5008
430, 1.50192
420, 1.50313
410, 1.50445
400, 1.50587
390, 1.50742
380, 1.5091
370, 1.51094
360, 1.51296
350, 1.51518
340, 1.51763
330, 1.52035
320, 1.52337
310, 1.52675
300, 1.53055
290, 1.53486
280, 1.53975
270, 1.54538
260, 1.55189
250, 1.5595
240, 1.56852
230, 1.57936
220, 1.59263
210, 1.6093
200, 1.63093
