260, 0.00
270, 0.00
280, 0.01
290, 0.05
300, 0.10
310, 0.20
320, 0.25
330, 0.27
340, 0.275
350, 0.28
360, 0.285
370, 0.28
380, 0.275
390, 0.27
400, 0.265
410, 0.26
420, 0.255
430, 0.25
440, 0.24
450, 0.22
460, 0.20
470, 0.18
480, 0.16
490, 0.15
500, 0.14
510, 0.125
520, 0.11
530, 0.10
540, 0.075
550, 0.05
560, 0.04
570, 0.03
580, 0.25
590, 0.15
600, 0.01
610, 0.005
620, 0.001
630, 0.0005
640, 0.00
650, 0.00
660, 0.00
670, 0.00
680, 0.00
690, 0.00
700, 0.00
710, 0.00
