200, 0.98
220, 0.98
240, 0.98
260, 0.98
280, 0.98
300, 0.98
315, 0.98
320, 0.98
340, 0.98
360, 0.98
380, 0.98
400, 0.98
450, 0.98
500, 0.98
550, 0.98
600, 0.98
650, 0.98
700, 0.98
